what,kind,bundleId,bundleVersion,description,time
started,bundle,com.aptana.syncing.ui,3.0.3.1333512862,"com.aptana.syncing.ui",1338605893564
started,bundle,com.aptana.theme,3.0.0.1332432136,"com.aptana.theme",1338605893594
started,bundle,com.aptana.ui,3.0.3.1331579821,"com.aptana.ui",1338605893649
started,bundle,org.python.pydev.red_core,2.5.0.2012050419,"org.python.pydev.red_core",1338605893683
os,sysinfo,,,"win32",1338605893686
arch,sysinfo,,,"x86_64",1338605893686
ws,sysinfo,,,"win32",1338605893686
locale,sysinfo,,,"en_NZ",1338605893686
processors,sysinfo,,,"4",1338605893745
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1338605893745
java.runtime.version,sysinfo,,,"1.7.0_04-b20",1338605893745
java.specification.name,sysinfo,,,"Java Platform API Specification",1338605893745
java.specification.vendor,sysinfo,,,"Oracle Corporation",1338605893745
java.specification.version,sysinfo,,,"1.7",1338605893745
java.vendor,sysinfo,,,"Oracle Corporation",1338605893745
java.version,sysinfo,,,"1.7.0_04",1338605893745
java.vm.info,sysinfo,,,"mixed mode",1338605893745
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1338605893745
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1338605893745
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1338605893745
java.vm.specification.version,sysinfo,,,"1.7",1338605893745
java.vm.vendor,sysinfo,,,"Oracle Corporation",1338605893745
java.vm.version,sysinfo,,,"23.0-b21",1338605893745
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1338605893923
started,bundle,com.aptana.usage,3.0.0.1335474991,"com.aptana.usage",1338605894340
started,bundle,com.aptana.console,3.0.0.1332428263,"com.aptana.console",1338605894350
started,bundle,org.python.pydev.core,2.5.0.2012050419,"org.python.pydev.core",1338605895030
started,bundle,org.python.pydev.debug,2.5.0.2012050419,"org.python.pydev.debug",1338605895107
started,bundle,com.python.pydev.analysis,2.5.0.2012050419,"com.python.pydev.analysis",1338605896489
started,bundle,org.python.pydev,2.5.0.2012050419,"org.python.pydev",1338605897303
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1338605898375
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1338605901896
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1338605902771
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1338605936590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338605939618
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338605943128
started,bundle,com.aptana.deploy,3.0.3.1332170057,"com.aptana.deploy",1338605943349
started,bundle,com.aptana.deploy.heroku,3.0.3.1332346356,"com.aptana.deploy.heroku",1338605943419
started,bundle,com.aptana.deploy.capistrano,3.0.3.1329404579,"com.aptana.deploy.capistrano",1338605943437
started,bundle,com.aptana.deploy.engineyard,3.0.3.1332346356,"com.aptana.deploy.engineyard",1338605943454
started,bundle,com.aptana.deploy.ftp,3.0.3.1331597970,"com.aptana.deploy.ftp",1338605943457
started,bundle,com.aptana.debug.core,3.0.3.1332346356,"com.aptana.debug.core",1338605943483
started,bundle,com.aptana.js.debug.core,3.0.3.1332739581,"com.aptana.js.debug.core",1338605943516
started,bundle,com.aptana.webserver.core,3.0.0.1335368830,"com.aptana.webserver.core",1338605943634
started,bundle,com.aptana.js.debug.ui,3.0.0.1332171195,"com.aptana.js.debug.ui",1338605943652
started,bundle,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser",1338605943696
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338605943774
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1338605943909
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1338605943924
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1338605944015
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1338605944086
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338605950025
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1338605951168
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1338605951241
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338605951378
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1338605951423
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1338605951448
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1338605951766
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1338605951840
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1338605951893
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1338605951931
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1338605951933
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1338605952104
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1338605952111
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338605953230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338605953338
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338605955068
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338605960611
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1338605960687
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338605960719
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338605964673
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338605964724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338605966693
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338605968227
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338605970731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338605976975
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1338605977013
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338605978969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338605983241
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338605983763
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338605985114
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338605994350
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1338606001082
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338606001091
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1338606002493
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338606002888
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338606002962
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1338606100425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1338606100768
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338606106191
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338606111778
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1338606116369
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338606119051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338606128809
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1338606343972
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338606351012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338606358030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338606362692
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338606373986
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338606379459
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1338606386776
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338606404622
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338606413155
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1338606417878
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338606424333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338606442070
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338606447024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338606454541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338606461844
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1338606470844
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1338606472917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338606473638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338606473694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338606473710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338606475992
error,log,,,"Referenced part does not exist yet: org.eclipse.ui.views.ProblemView.",1338606476074
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1338606476432
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1338606476543
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1338606476699
started,bundle,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms",1338606476927
opened,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1338606477170
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1338606477279
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.BreakpointView",1338606478237
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1338606480393
started,bundle,com.android.ide.eclipse.traceview,18.0.0.v201203301601-306762,"com.android.ide.eclipse.traceview",1338606481311
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1338606492877
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1338606494241
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606494279
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338606495482
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.smartEnter",1338606505674
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1338606507769
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1338606507824
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1338606507941
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1338606507964
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1338606508072
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1338606508076
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1338606508760
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338606519650
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1338606522101
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606522146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338606526785
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338606530214
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606531501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338606532242
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338606533699
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338606533764
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1338606548590
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1338606550637
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1338606552648
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606552691
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338606555584
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1338606555738
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1338606556806
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606556883
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606558363
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338606560336
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1338606561770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338606562270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338606562310
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1338606565204
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606565242
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606566043
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606567332
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606567852
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606568428
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606568964
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606569372
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606569539
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606569715
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606569877
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606570044
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606570196
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606570355
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606570507
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606570653
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606570811
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606570964
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606571124
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606571277
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606571436
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606571587
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606571739
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606571898
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606572044
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606572219
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606572388
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606572531
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606572691
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606572859
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606573003
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606573152
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606573315
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606573475
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606573619
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606573763
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606573915
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338606574472
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338606577242
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338606577339
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1338606577909
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606577940
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606578587
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606578907
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606579291
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606579538
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606581052
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1338606581263
